dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,wobbliness,temp,atemp,hum,congeniality,windspeed,casual,registered,cnt
40558,1,0,1,19,0,6,0,2,87.96163977,0.32,0.303,0.39,1.437,0.2537,14,60,74
40558,1,0,1,20,0,6,0,2,38.06525427,0.32,0.303,0.39,1.437,0.2537,6,35,41
40558,1,0,1,21,0,6,0,2,94.84887915,0.32,0.303,0.39,1.437,0.2239,6,51,57
40558,1,0,1,22,0,6,0,2,57.02197406,0.3,0.3182,0.42,1.4218,0.1045,0,26,26
40558,1,0,1,23,0,6,0,1,71.00472207,0.3,0.2879,0.45,1.5121,0.2836,5,39,44
40559,1,0,1,0,0,0,0,1,14.97939511,0.26,0.303,0.56,1.597,0,6,33,39
40559,1,0,1,1,0,0,0,1,99.92952742,0.26,0.2727,0.56,1.6273,0.1343,4,19,23
40559,1,0,1,2,0,0,0,1,24.19942569,0.26,0.2879,0.56,1.6121,0.0896,3,13,16
40559,1,0,1,3,0,0,0,1,43.91973763,0.22,0.2727,0.69,1.7673,0,9,6,15
40559,1,0,1,4,0,0,0,1,37.02293899,0.26,0.2576,0.56,1.6424,0.1642,0,1,1
40559,1,0,1,5,0,0,0,2,39.84408503,0.26,0.2576,0.56,1.6424,0.1642,1,1,2
40559,1,0,1,7,0,0,0,2,40.75613798,0.24,0.2121,0.56,1.6279,0.2985,0,3,3
40559,1,0,1,9,0,0,0,1,59.33663841,0.22,0.2121,0.51,1.4679,0.2537,3,29,32
40559,1,0,1,11,0,0,0,1,8.118888105,0.24,0.2273,0.44,1.3727,NA,23,70,93
40559,1,0,1,12,0,0,0,1,32.48696782,0.24,0.2121,0.41,1.3279,0.2836,29,75,104
40559,1,0,1,13,0,0,0,1,48.24617424,0.26,0.2273,0.35,1.2527,0.2985,23,95,118
40559,1,0,1,14,0,0,0,1,93.5512701,0.28,0.2727,0.36,1.2873,0.2537,22,69,91
40559,1,0,1,15,0,0,0,1,3.355719385,0.26,0.2424,0.38,1.2976,0.2537,35,78,113
40559,1,0,1,16,0,0,0,1,10.41357537,0.24,0.2273,0.38,1.2527,0.2239,22,77,99
40559,1,0,1,17,0,0,0,1,26.21568557,0.22,0.2121,0.37,1.1879,0.2537,23,82,105
40559,1,0,1,18,0,0,0,1,7.76769892,0.2,0.2121,0.4,1.1879,0.1642,11,56,67
40559,1,0,1,19,0,0,0,1,19.26343613,0.18,0.197,0.47,1.283,NA,14,47,61
40559,1,0,1,20,0,0,0,1,7.520621804,0.18,0.197,0.47,1.283,0.1642,7,50,57
40559,1,0,1,22,0,0,0,2,70.32943882,0.2,0.2121,0.49,1.3679,0.1343,2,19,21
40559,1,0,1,23,0,0,0,2,75.90841512,0.2,0.2273,0.4,1.1727,0.1045,0,18,18
40560,1,0,1,1,1,1,0,2,37.07359578,0.2,0.197,0.44,1.283,0.194,1,15,16
40560,1,0,1,2,1,1,0,2,82.75956248,0.18,0.1667,0.43,1.2333,0.2537,0,8,8
40560,1,0,1,3,1,1,0,2,77.98241116,0.18,0.1818,0.43,1.2182,0.194,0,2,2
40560,1,0,1,4,1,1,0,2,36.51884145,0.18,0.197,0.43,1.203,0.1343,1,2,3
40560,1,0,1,5,1,1,0,2,9.043567708,0.18,0.197,0.43,1.203,0.1642,0,1,1
40560,1,0,1,6,1,1,0,2,4.090188331,0.18,0.1818,0.43,1.2182,0.194,0,5,5
40560,1,0,1,7,1,1,0,2,40.91976608,0.16,0.1818,0.5,1.2982,0.1343,4,9,13
40560,1,0,1,8,1,1,0,2,56.38678256,0.16,0.1515,0.47,1.2685,0.2239,3,30,33
40560,1,0,1,11,1,1,0,2,8.751098177,0.16,0.1515,0.55,1.4285,0.194,9,55,64
40560,1,0,1,14,1,1,0,2,68.37214778,0.18,0.2121,0.43,1.1879,0.1045,12,74,86
40560,1,0,1,15,1,1,0,2,92.18910657,0.2,0.2121,0.47,1.3279,0.1642,21,72,93
40560,1,0,1,16,1,1,0,2,98.76843801,0.2,0.2121,0.47,1.3279,0.1642,6,76,82
40560,1,0,1,17,1,1,0,1,51.13958165,0.2,0.197,0.51,1.423,0.194,4,67,71
40560,1,0,1,19,1,1,0,3,88.44080502,0.18,0.1818,0.59,1.5382,0.194,2,58,60
40560,1,0,1,21,1,1,0,3,29.70456389,0.16,0.1515,0.8,1.9285,0.194,3,24,27
40560,1,0,1,23,1,1,0,3,92.89493164,0.16,0.1364,0.86,2.0636,0.2836,1,3,4
40561,1,0,1,12,0,2,1,2,47.56539614,0.2,0.1818,0.86,2.1382,0.3284,0,3,3
40561,1,0,1,13,0,2,1,2,69.51599482,0.2,0.197,0.86,2.123,0.2239,0,22,22
40561,1,0,1,14,0,2,1,2,27.17504373,0.22,0.2273,0.8,2.0327,0.1642,2,26,28
40561,1,0,1,15,0,2,1,2,32.2010161,0.22,0.2273,0.87,2.1727,0.1642,3,32,35
40561,1,0,1,16,0,2,1,2,29.13337794,0.22,0.2273,0.87,2.1727,0.194,0,61,61
40561,1,0,1,17,0,2,1,2,22.83405923,0.22,0.2273,0.82,2.0727,0.194,1,124,125
40561,1,0,1,18,0,2,1,2,61.7069361,0.22,0.2273,0.8,2.0327,0.1642,1,132,133
40561,1,0,1,19,0,2,1,2,61.05239062,0.22,0.2273,0.8,2.0327,0.1343,1,98,99
40561,1,0,1,20,0,2,1,2,84.46974033,0.22,0.2727,0.87,2.1273,0,0,83,83
40561,1,0,1,22,0,2,1,2,60.27727895,0.22,0.2576,0.93,2.2624,0.0896,0,33,33
40561,1,0,1,23,0,2,1,2,94.3449561,0.22,0.2727,0.93,2.2473,0,1,19,20
40562,1,0,1,1,0,3,1,3,75.4692789,0.22,0.2273,0.93,2.2927,0.1343,1,6,7
40562,1,0,1,2,0,3,1,3,12.99396853,0.22,0.2273,0.93,2.2927,0.1343,0,3,3
40562,1,0,1,4,0,3,1,3,62.2457087,0.22,0.2273,0.93,2.2927,NA,1,1,2
40562,1,0,1,5,0,3,1,2,55.73912081,0.22,0.2576,0.93,2.2624,0.0896,0,7,7
40562,1,0,1,6,0,3,1,2,30.48117968,0.22,0.2576,0.93,2.2624,0.0896,0,32,32
40562,1,0,1,7,0,3,1,2,86.72547178,0.24,0.2576,0.92,2.3024,0.1045,1,89,90
40562,1,0,1,8,0,3,1,2,15.620352,0.24,0.2576,0.93,2.3224,0.1045,1,196,197
40562,1,0,1,9,0,3,1,2,32.63612546,0.24,0.2576,0.93,2.3224,0.1045,2,107,109
40562,1,0,1,10,0,3,1,2,76.78188945,0.26,0.2727,0.93,2.3673,0.1343,1,46,47
40562,1,0,1,11,0,3,1,2,17.02257935,0.28,0.303,0.87,2.277,0.0896,5,47,52
40562,1,0,1,12,0,3,1,2,43.98758088,0.3,0.3182,0.81,2.2018,0.0896,5,65,70
40562,1,0,1,13,0,3,1,1,64.85269353,0.4,0.4091,0.62,2.0309,0.2836,11,67,78
40562,1,0,1,14,0,3,1,1,9.543957619,0.4,0.4091,0.58,1.9509,0.2537,7,68,75
40562,1,0,1,15,0,3,1,1,37.07909946,0.4,0.4091,0.54,1.8709,0.2836,4,78,82
40562,1,0,1,17,0,3,1,1,11.9788846,0.36,0.3333,0.57,1.8867,0.3284,7,190,197
40562,1,0,1,18,0,3,1,1,90.19062139,0.34,0.3182,0.61,1.9218,0.2836,5,156,161
40562,1,0,1,20,0,3,1,1,52.97256605,0.32,0.303,0.49,1.637,0.2985,2,74,76
40562,1,0,1,22,0,3,1,1,50.66334831,0.3,0.303,0.52,1.637,0.1642,6,53,59
40563,1,0,1,0,0,4,1,1,24.58786043,0.26,0.2273,0.56,1.6727,0.3881,5,8,13
40563,1,0,1,2,0,4,1,1,64.83847347,0.26,0.2727,0.56,1.6273,0,0,2,2
40563,1,0,1,3,0,4,1,1,50.70367985,0.26,0.2576,0.56,1.6424,0.1642,0,1,1
40563,1,0,1,4,0,4,1,1,96.01492967,0.26,0.2576,0.56,1.6424,0.1642,0,1,1
40563,1,0,1,7,0,4,1,1,71.37111486,0.22,0.2121,0.55,1.5479,0.2239,1,100,101
40563,1,0,1,8,0,4,1,1,5.089522514,0.22,0.2121,0.55,1.5479,0.2836,2,247,249
40563,1,0,1,9,0,4,1,2,90.92068623,0.24,0.2273,0.52,1.5327,0.2239,3,140,143
40563,1,0,1,11,0,4,1,2,15.16140543,0.28,0.2727,0.45,1.4673,0.1642,5,63,68
40563,1,0,1,12,0,4,1,2,7.978281291,0.3,0.3333,0.42,NA,0,7,77,84
40563,1,0,1,13,0,4,1,2,86.44352719,0.28,0.2879,0.45,1.4521,0.1045,12,86,98
40563,1,0,1,14,0,4,1,2,34.7339066,0.3,0.303,0.45,1.497,0.1343,6,75,81
40563,1,0,1,16,0,4,1,2,73.33859149,0.3,0.303,0.49,1.577,0.1343,8,83,91
40563,1,0,1,17,0,4,1,2,81.82407056,0.3,0.3182,0.49,1.5618,0.1045,8,207,215
40563,1,0,1,18,0,4,1,2,73.95209037,0.26,0.2576,0.56,1.6424,0.194,1,184,185
40563,1,0,1,19,0,4,1,1,66.56453929,0.26,0.2273,0.56,1.6727,0.3284,6,146,152
40563,1,0,1,20,0,4,1,,72.60150625,0.26,0.2424,NA,1.7376,0.2836,2,124,126
40563,1,0,1,21,0,4,1,2,82.56877935,0.24,0.2273,0.6,1.6927,0.2537,3,54,57
40563,1,0,1,22,0,4,1,2,33.88907418,0.24,0.2121,0.65,1.8079,0.2836,0,56,56
40563,1,0,1,23,0,4,1,2,67.60104135,0.24,0.2121,0.65,NA,0.3284,3,28,31
40564,1,0,1,0,0,5,1,2,53.15135535,0.24,0.2273,0.7,1.8927,0.2537,1,20,21
40564,1,0,1,2,0,5,1,3,61.81695173,0.24,0.2424,0.75,1.9776,0.1642,0,2,2
40564,1,0,1,3,0,5,1,3,99.66829441,0.22,0.2121,0.8,2.0479,0.2985,0,1,1
40564,1,0,1,4,0,5,1,2,53.52461934,0.22,0.2576,0.87,2.1424,0.0896,0,1,1
40564,1,0,1,5,0,5,1,1,14.01374625,0.24,0.197,0.6,1.723,0.4179,1,4,5
40564,1,0,1,6,0,5,1,1,73.31062197,0.22,0.2121,0.55,1.5479,0.2537,0,27,27
40564,1,0,1,8,0,5,1,1,47.22343642,0.2,0.1818,0.47,1.3582,0.3284,7,210,217
40564,1,0,1,9,0,5,1,1,72.44850964,0.2,0.1818,NA,1.4382,0.3582,7,159,166
40564,1,0,1,10,0,5,1,1,74.31132578,0.2,0.1667,0.47,1.3733,0.4627,6,57,63
40564,1,0,1,11,0,5,1,1,52.41768995,0.22,0.1818,0.41,1.2982,0.4627,6,53,59
40564,1,0,1,12,0,5,1,1,13.96457305,0.22,0.1818,0.27,1.0182,0.5821,11,67,78
40564,1,0,1,13,0,5,1,1,78.07821554,0.2,0.1515,0.21,0.8685,0.5821,8,65,73
40564,1,0,1,14,0,5,1,1,70.81350488,0.2,0.1515,0.25,NA,0.5224,6,56,62
40564,1,0,1,16,0,5,1,1,43.53868394,0.16,0.1364,0.26,NA,0.3582,0,97,97
40564,1,0,1,17,0,5,1,1,0.871420619,NA,0.1212,0.28,0.8588,0.3582,10,151,161
40564,1,0,1,19,0,5,1,1,53.8034554,0.12,0.1061,0.3,0.8539,0.3284,3,93,96
40564,1,0,1,20,0,5,1,1,61.89224388,0.1,0.0758,0.33,0.8842,0.4179,1,52,53
40564,1,0,1,21,0,5,1,1,18.06838689,0.08,0.0758,0.38,0.9242,0.2836,0,41,41
40564,1,0,1,22,0,5,1,1,70.65166008,0.06,0.0303,0.41,0.9697,0.3881,1,33,34
40565,1,0,1,0,0,6,0,1,71.49999661,0.04,0.0303,0.45,0.9897,0.2537,0,13,13
40565,1,0,1,1,0,6,0,2,83.69078074,0.04,0,0.41,0.94,0.3881,3,9,12
40565,1,0,1,2,0,6,0,2,66.33698811,0.04,0.0303,0.41,0.9097,0.2537,0,11,11
40565,1,0,1,3,0,6,0,2,10.66979712,0.04,0.0303,0.41,0.9097,0.2836,1,6,7
40565,1,0,1,4,0,6,0,2,0.157255729,0.02,0.0152,0.48,1.0048,0.2985,0,3,3
40565,1,0,1,6,0,6,0,2,74.21658907,0.02,0.0303,0.44,0.9097,0.2239,0,2,2
40565,1,0,1,8,0,6,0,1,2.788816417,0.02,0,0.44,0.94,0.3284,1,26,27
40565,1,0,1,9,0,6,0,1,26.24468868,0.04,0.0303,0.41,0.9097,0.2537,3,37,40
40565,1,0,1,11,0,6,0,2,85.54838677,0.06,0.0758,0.38,0.8642,0.1343,4,59,63
40565,1,0,1,13,0,6,0,1,43.05373009,0.08,0.1667,0.35,0.7733,0,12,72,84
40565,1,0,1,14,0,6,0,1,91.63935669,0.1,0.1364,0.33,0.8236,0.1045,11,64,75
40565,1,0,1,16,0,6,0,1,43.42102791,0.12,0.1364,0.28,0.7836,0.194,11,72,83
40565,1,0,1,17,0,6,0,1,71.8030255,NA,0.197,0.28,0.723,0,8,59,67
40565,1,0,1,18,0,6,0,1,84.50757821,0.08,0.0909,0.35,0.8491,0.194,0,54,54
40565,1,0,1,19,0,6,0,1,59.88541801,0.08,0.1061,0.35,0.8339,0.1343,6,53,59
40565,1,0,1,20,0,6,0,1,21.23563988,0.06,0.0758,0.45,1.0042,0.1642,1,44,45
40565,1,0,1,21,0,6,0,1,15.17361061,0.06,0.1061,0.41,0.8939,0.0896,0,39,39
40565,1,0,1,22,0,6,0,1,56.415168,0.06,0.1515,0.49,1.0085,0,7,23,30
40565,1,0,1,23,0,6,0,1,40.67501189,0.04,0.0758,0.57,1.1842,0.1045,2,31,33
40566,1,0,1,0,0,0,0,1,66.55368233,0.04,0.0758,0.57,1.1842,0.1045,2,20,22
40566,1,0,1,1,0,0,0,1,43.94368286,0.04,0.0758,0.57,1.1842,0.1045,1,12,13
40566,1,0,1,2,0,0,0,1,74.71956177,0.02,0.0606,0.62,1.2394,0.1343,3,15,18
40566,1,0,1,5,0,0,0,2,57.21962628,0.04,0.0758,0.57,1.1842,0.1045,0,3,3
40566,1,0,1,6,0,0,0,2,34.79939282,0.04,0.0758,0.57,1.1842,0.1045,0,1,1
40566,1,0,1,7,0,0,0,1,65.86742994,0.08,0.1061,0.58,1.2939,0.1642,1,1,2
40566,1,0,1,8,0,0,0,1,90.65364095,0.06,0.0758,0.62,1.3442,0.1642,2,17,19
40566,1,0,1,9,0,0,0,1,9.175835211,0.1,0.0758,0.54,1.3042,0.3582,3,25,28
40566,1,0,1,10,0,0,0,1,30.20997758,0.14,0.1061,0.46,1.2339,0.3881,7,51,58
40566,1,0,1,11,0,0,0,1,44.52745495,0.14,0.1364,0.43,1.1436,0.2239,22,77,99
40566,1,0,1,12,0,0,0,1,92.28114306,0.16,0.1212,0.37,1.0988,0.4627,24,92,116
40566,1,0,1,13,0,0,0,1,63.75989204,0.14,0.1061,0.33,0.9739,0.3881,12,75,87
40566,1,0,1,14,0,0,0,1,44.02171594,0.16,0.1364,0.28,0.9036,0.3582,17,93,110
40566,1,0,1,15,0,0,0,1,40.51081251,0.16,0.1364,0.28,0.9036,0.3582,13,64,77
40566,1,0,1,16,0,0,0,1,0.549721397,0.16,0.1364,0.26,0.8636,0.3284,9,56,65
40566,1,0,1,17,0,0,0,1,55.17807165,0.14,0.1061,0.26,0.8339,0.3881,5,50,55
40566,1,0,1,18,0,0,0,1,67.82924664,0.12,0.1212,0.3,0.8388,0.2537,5,44,49
40566,1,0,1,19,0,0,0,1,41.52869791,0.12,0.1212,0.3,0.8388,0.2836,5,45,50
40566,1,0,1,20,0,0,0,1,63.91445471,0.1,0.1061,0.36,0.9139,0.2537,4,31,35
40566,1,0,1,21,0,0,0,1,28.28319118,0.1,0.1061,0.36,0.9139,0.194,5,20,25
40566,1,0,1,22,0,0,0,1,68.6682946,0.08,0.0909,0.38,0.9091,0.194,5,23,28
40566,1,0,1,23,0,0,0,1,20.85776115,0.06,0.0606,0.41,0.9394,0.2239,4,17,21
40567,1,0,1,0,0,1,1,1,21.01021667,0.06,0.0606,0.41,0.9394,0.194,0,7,7
40567,1,0,1,1,0,1,1,1,89.27184768,0.04,0.0455,0.45,0.9745,0.194,0,1,1
40567,1,0,1,3,0,1,1,1,11.06980125,0.04,0.0303,0.45,0.9897,0.2537,0,1,1
40567,1,0,1,4,0,1,1,,6.417191348,0.02,0.0606,0.48,0.9594,0.1343,0,1,1
40567,1,0,1,5,0,1,1,1,12.56555503,0.02,0.0606,0.48,0.9594,0.1343,0,5,5
40567,1,0,1,7,0,1,1,1,60.1346865,0.02,0.1212,NA,0.8988,0,5,79,84
40567,1,0,1,8,0,1,1,1,85.11914934,0.04,0.1364,0.49,0.9636,0,6,171,177
40567,1,0,1,9,0,1,1,1,24.36325887,0.06,0.1515,0.41,0.8485,0,4,98,102
40567,1,0,1,10,0,1,1,1,56.8923633,0.1,0.1364,0.42,1.0036,0,6,34,40
40567,1,0,1,11,0,1,1,1,37.86004547,0.1,0.1212,0.46,1.0988,0.1343,3,43,46
40567,1,0,1,12,0,1,1,2,48.6093104,0.12,0.1364,0.42,1.0636,0.194,11,52,63
40567,1,0,1,13,0,1,1,2,21.76915938,0.14,0.1364,0.43,1.1436,0.2239,6,54,60
40567,1,0,1,14,0,1,1,2,51.51306333,0.14,0.1364,0.46,1.2036,0.2239,2,43,45
40567,1,0,1,15,0,1,1,1,92.89695,0.16,0.1667,0.4,1.1133,0.1642,7,50,57
40567,1,0,1,16,0,1,1,1,83.57806762,0.16,0.1515,0.47,1.2685,0.2537,4,66,70
40567,1,0,1,17,0,1,1,1,67.34287694,0.14,0.1212,0.5,1.2988,0.2537,6,178,184
40567,1,0,1,19,0,1,1,1,39.90025938,0.14,0.1515,0.54,1.3485,0.1642,5,101,106
40567,1,0,1,20,0,1,1,,80.44874417,0.14,0.1364,0.59,1.4636,0.194,1,80,81
40567,1,0,1,21,0,1,1,1,39.89640737,0.14,0.1515,0.63,1.5285,0.1642,6,53,59
40567,1,0,1,22,0,1,1,2,28.14998121,0.14,0.1364,0.63,1.5436,0.2239,3,32,35
40567,1,0,1,23,0,1,1,2,40.67127239,0.16,0.1515,0.64,1.6085,0.2537,3,21,24
40568,1,0,1,0,0,2,1,2,64.24546679,0.16,0.1364,0.69,1.7236,0.2836,3,6,9
40568,1,0,1,1,0,2,1,2,70.75147355,0.16,0.1667,0.69,1.6933,0.1642,0,5,5
40568,1,0,1,2,0,2,1,1,7.397672636,0.16,0.1515,0.69,1.7085,0.2239,0,2,2
40568,1,0,1,4,0,2,1,1,8.118392802,0.14,0.1667,0.74,1.7333,0.1045,0,1,1
40568,1,0,1,6,0,2,1,1,42.74323056,0.16,0.1818,0.74,1.7782,0.1045,1,35,36
40568,1,0,1,7,0,2,1,1,93.47541805,0.16,0.1515,0.74,1.8085,0.2239,5,103,108
40568,1,0,1,8,0,2,1,2,58.32350831,0.16,0.1818,0.74,1.7782,0.1343,5,233,238
40568,1,0,1,9,0,2,1,2,99.19078345,0.2,0.2273,0.64,1.6527,0.0896,10,134,144
40568,1,0,1,10,0,2,1,2,76.43036106,0.22,0.2424,0.6,1.6176,0.1045,6,49,55
40568,1,0,1,11,0,2,1,2,76.5835943,0.24,0.2424,0.6,1.6776,0.1343,6,55,61
40568,1,0,1,12,0,2,1,2,75.83847873,0.26,0.2879,0.56,1.6121,0.0896,21,85,106
40568,1,0,1,13,0,2,1,2,99.37800799,0.26,0.2727,0.56,1.6273,0.1343,21,72,93
40568,1,0,1,14,0,2,1,2,79.30779832,NA,0.3333,0.45,1.4667,0,11,57,68
40568,1,0,1,15,0,2,1,2,56.55608664,0.32,0.3485,0.42,1.4515,0,21,63,84
40568,1,0,1,16,0,2,1,2,70.76004617,0.32,0.3485,0.42,1.4515,0,14,102,116
40568,1,0,1,17,0,2,1,1,54.89010407,0.3,0.3333,NA,1.4667,0,14,208,222
40568,1,0,1,18,0,2,1,2,87.07261058,0.3,0.3182,0.49,1.5618,0.0896,7,218,225
40568,1,0,1,20,0,2,1,1,2.75698449,0.24,0.2273,0.65,1.7927,0.194,16,103,119
40568,1,0,1,21,0,2,1,1,2.145729266,0.24,0.2273,0.65,1.7927,0.194,5,40,45
40568,1,0,1,22,0,2,1,1,42.1438524,0.22,0.2273,0.64,1.7127,0.1642,4,49,53
40568,1,0,1,23,0,2,1,2,20.00619671,0.22,0.2273,0.64,1.7127,0.1642,3,37,40
40569,1,0,1,0,0,3,1,2,57.87020597,0.22,0.2273,0.69,1.8127,0.1343,3,14,17
40569,1,0,1,1,0,3,1,2,66.3406321,0.24,0.2424,0.65,1.7776,0.1343,0,5,5
40569,1,0,1,2,0,3,1,3,44.57015934,0.22,0.2273,0.69,1.8127,0.194,3,7,10
40569,1,0,1,5,0,3,1,3,61.79378922,0.2,0.1818,0.86,2.1382,0.2836,0,1,1
40569,1,0,1,6,0,3,1,3,2.828907171,0.2,0.1818,0.86,2.1382,0.2836,0,8,8
40569,1,0,1,7,0,3,1,3,41.51547208,0.22,0.2121,0.87,2.1879,0.2985,1,29,30
40569,1,0,1,9,0,3,1,3,59.24617925,0.22,0.2121,NA,2.1879,0.2985,3,55,58
40569,1,0,1,10,0,3,1,3,86.27229393,0.22,0.2121,NA,2.3079,0.2836,2,26,28
40569,1,0,1,11,0,3,1,3,20.15045741,0.22,0.197,0.93,2.323,0.3284,6,35,41
40569,1,0,1,12,0,3,1,3,48.22001741,0.22,0.197,0.93,2.323,0.3284,7,41,48
40569,1,0,1,13,0,3,1,3,89.6135255,NA,0.197,0.93,2.323,0.3284,4,43,47
40569,1,0,1,14,0,3,1,3,16.92314123,0.22,0.197,0.93,2.323,0.3582,0,36,36
40569,1,0,1,15,0,3,1,3,64.63310248,0.22,0.1818,0.93,2.3382,NA,1,42,43
40569,1,0,1,16,0,3,1,4,83.4904734,0.22,0.197,0.93,2.323,0.3284,1,35,36
40570,1,0,1,16,0,4,1,1,43.39773106,0.22,0.2273,0.55,1.5327,0.194,1,23,24
40570,1,0,1,18,0,4,1,1,46.5947605,0.2,0.2273,0.69,1.7527,0.0896,3,101,104
40570,1,0,1,19,0,4,1,1,55.99819062,0.2,0.2273,0.69,1.7527,0.0896,3,76,79
40570,1,0,1,20,0,4,1,1,74.49194803,0.18,0.2121,0.74,1.8079,0.0896,4,55,59
40570,1,0,1,21,0,4,1,1,5.43847143,0.18,0.2121,0.74,1.8079,0.0896,2,36,38
40570,1,0,1,22,0,4,1,1,34.20641521,0.18,0.2121,0.74,1.8079,0.0896,0,27,27
40571,1,0,1,0,0,5,1,2,97.29638878,0.2,0.2121,0.75,1.8879,0.1343,0,9,9
40571,1,0,1,1,0,5,1,2,87.19011842,0.2,0.2121,NA,1.8879,0.1343,1,2,3
40571,1,0,1,2,0,5,1,2,38.42463542,0.2,0.2121,0.75,1.8879,0.1642,0,2,2
40571,1,0,1,3,0,5,1,2,95.29106805,0.2,0.2273,0.75,1.8727,0.1045,1,0,1
40571,1,0,1,5,0,5,1,2,38.67363434,0.18,0.2121,0.8,1.9279,0.1045,0,4,4
40571,1,0,1,6,0,5,1,2,50.4056065,0.18,0.197,0.8,1.943,0.1343,0,16,16
40571,1,0,1,7,0,5,1,,9.186397135,0.16,0.197,0.86,2.003,0.0896,2,58,60
40571,1,0,1,8,0,5,1,2,78.45574427,0.16,0.197,0.86,2.003,0.0896,2,155,157
40571,1,0,1,10,0,5,1,3,81.90572015,0.18,0.2121,0.86,2.0479,0.1045,0,49,49
40571,1,0,1,11,0,5,1,3,24.72182038,0.18,0.2121,0.93,2.1879,0.1045,0,30,30
40571,1,0,1,12,0,5,1,3,1.87284958,0.18,0.2121,0.93,2.1879,0.1045,1,28,29
40571,1,0,1,13,0,5,1,3,63.09132379,0.18,0.2121,0.93,2.1879,0.1045,0,31,31
40571,1,0,1,14,0,5,1,3,71.61574248,0.22,0.2727,0.8,1.9873,0,2,36,38
40571,1,0,1,15,0,5,1,2,95.37736647,0.2,0.2576,0.86,2.0624,0,1,40,41
40571,1,0,1,16,0,5,1,1,30.49397626,0.22,0.2727,0.8,1.9873,0,10,70,80
40571,1,0,1,18,0,5,1,1,39.04237071,0.24,0.2273,0.75,1.9927,0.194,2,107,109
40571,1,0,1,20,0,5,1,2,84.15920911,0.24,0.2273,0.7,1.8927,0.194,1,61,62
40571,1,0,1,21,0,5,1,2,79.38306252,0.22,0.2273,0.75,1.9327,0.1343,1,57,58
40571,1,0,1,22,0,5,1,1,84.91727809,0.24,0.2121,0.65,1.8079,NA,0,26,26
40571,1,0,1,23,0,5,1,1,6.717909019,0.24,0.2273,0.6,1.6927,0.2239,1,22,23
40572,1,0,1,0,0,6,0,1,35.55430564,0.22,0.197,0.64,1.743,0.3582,2,26,28
40572,1,0,1,1,0,6,0,1,18.67814593,0.22,0.2273,0.64,1.7127,0.194,0,20,20
40572,1,0,1,2,0,6,0,1,15.76543446,0.22,0.2273,0.64,NA,0.1642,0,15,15
40572,1,0,1,3,0,6,0,1,35.88693176,0.2,0.2121,0.64,1.6679,0.1343,3,5,8
40572,1,0,1,4,0,6,0,1,92.54139199,0.16,0.1818,0.69,1.6782,0.1045,1,2,3
40572,1,0,1,6,0,6,0,1,30.07431887,NA,0.1818,0.64,1.5782,0.1343,0,2,2
40572,1,0,1,7,0,6,0,1,55.95943328,0.16,0.1818,0.59,1.4782,0.1045,1,4,5
40572,1,0,1,10,0,6,0,2,13.46982662,0.18,0.2121,0.64,1.6079,0.1045,4,51,55
40572,1,0,1,11,0,6,0,2,89.87823348,0.18,0.197,0.64,1.623,0.1343,4,60,64
40572,1,0,1,13,0,6,0,2,47.58046429,0.22,0.2273,0.55,1.5327,0.1642,9,56,65
40572,1,0,1,14,0,6,0,2,65.43163531,0.22,0.2273,0.6,1.6327,0.1343,10,89,99
40572,1,0,1,16,0,6,0,1,64.45157493,0.24,0.2424,0.6,1.6776,0.1642,19,88,107
40572,1,0,1,17,0,6,0,1,42.38381149,0.24,0.2879,0.6,1.6321,0,9,82,91
40572,1,0,1,18,0,6,0,1,6.750807752,NA,0.2273,0.69,1.8127,0.1343,9,59,68
40572,1,0,1,19,0,6,0,2,89.58245678,0.22,0.2121,0.69,1.8279,0.2537,6,52,58
40572,1,0,1,20,0,6,0,1,9.458008966,0.18,0.2121,0.74,1.8079,0.0896,1,42,43
40572,1,0,1,21,0,6,0,1,89.04497617,0.18,0.2121,0.74,1.8079,0.0896,1,35,36
40572,1,0,1,22,0,6,0,1,55.29518695,0.16,0.197,NA,1.883,0.0896,4,28,32
40572,1,0,1,23,0,6,0,1,52.92404528,0.16,0.197,0.8,1.883,0.0896,3,30,33
40573,1,0,1,0,0,0,0,1,31.55648555,0.16,0.1818,0.8,1.8982,0.1045,0,33,33
40573,1,0,1,2,0,0,0,1,92.0800288,0.16,0.2273,0.8,1.8527,0,1,10,11
40573,1,0,1,3,0,0,0,1,88.29310956,0.14,0.2121,0.93,2.0679,0,1,7,8
40573,1,0,1,4,0,0,0,1,16.91515937,0.14,0.2121,0.93,2.0679,0,0,1,1
40573,1,0,1,5,0,0,0,1,91.17913126,0.14,0.2121,0.86,1.9279,0,0,3,3
40573,1,0,1,7,0,0,0,1,85.60154054,0.14,0.2121,NA,1.9279,0,0,3,3
40573,1,0,1,8,0,0,0,2,80.94406354,0.14,0.2121,0.86,1.9279,0,1,11,12
40573,1,0,1,9,0,0,0,2,56.15107969,0.16,0.2273,0.8,1.8527,0,4,34,38
40573,1,0,1,11,0,0,0,1,64.33958616,0.22,0.2727,0.75,1.8873,0,9,50,59
40573,1,0,1,12,0,0,0,1,61.58028084,0.3,0.3182,0.52,1.6218,0.1045,10,87,97
40573,1,0,1,14,0,0,0,1,95.05237511,0.28,0.303,0.61,1.757,0.0896,18,104,122
40573,1,0,1,15,0,0,0,1,49.1693424,0.3,0.3333,0.56,1.6867,0,14,95,109
